geoid,name,pov_quintile,poc_quintile,foreign_born_quintile,lep_quintile,disability_quintile,race_score,pov_score,lep_score,disability_score,foreign_born_score,final_score,acs_year
530330256012,"Block Group 2, Census Tract 256.01, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330256013,"Block Group 3, Census Tract 256.01, King County, Washington",4,5,5,5,4,2,1.2,0.5,0.4,0.5,5,2019
530330256021,"Block Group 1, Census Tract 256.02, King County, Washington",2,4,4,5,4,1.6,0.6,0.5,0.4,0.4,4,2019
530330256022,"Block Group 2, Census Tract 256.02, King County, Washington",1,1,2,4,3,0.4,0.3,0.4,0.30000000000000004,0.2,2,2019
530330256023,"Block Group 3, Census Tract 256.02, King County, Washington",4,5,5,5,4,2,1.2,0.5,0.4,0.5,5,2019
530330257011,"Block Group 1, Census Tract 257.01, King County, Washington",2,3,3,4,2,1.2000000000000002,0.6,0.4,0.2,0.30000000000000004,3,2019
530330257012,"Block Group 2, Census Tract 257.01, King County, Washington",3,3,2,3,5,1.2000000000000002,0.8999999999999999,0.30000000000000004,0.5,0.2,3,2019
530330257013,"Block Group 3, Census Tract 257.01, King County, Washington",5,2,5,5,4,0.8,1.5,0.5,0.4,0.5,4,2019
530330257014,"Block Group 4, Census Tract 257.01, King County, Washington",4,5,3,1,5,2,1.2,0.1,0.5,0.30000000000000004,4,2019
530330257015,"Block Group 5, Census Tract 257.01, King County, Washington",4,4,4,5,2,1.6,1.2,0.5,0.2,0.4,4,2019
530330257021,"Block Group 1, Census Tract 257.02, King County, Washington",3,3,2,1,3,1.2000000000000002,0.8999999999999999,0.1,0.30000000000000004,0.2,3,2019
530330257022,"Block Group 2, Census Tract 257.02, King County, Washington",3,2,2,4,2,0.8,0.8999999999999999,0.4,0.2,0.2,3,2019
530330257023,"Block Group 3, Census Tract 257.02, King County, Washington",1,3,4,2,1,1.2000000000000002,0.3,0.2,0.1,0.4,2,2019
530330258031,"Block Group 1, Census Tract 258.03, King County, Washington",2,4,4,4,4,1.6,0.6,0.4,0.4,0.4,3,2019
530330258032,"Block Group 2, Census Tract 258.03, King County, Washington",4,4,4,2,2,1.6,1.2,0.2,0.2,0.4,4,2019
530330258033,"Block Group 3, Census Tract 258.03, King County, Washington",5,5,4,5,5,2,1.5,0.5,0.5,0.4,5,2019
530330258041,"Block Group 1, Census Tract 258.04, King County, Washington",5,4,4,2,3,1.6,1.5,0.2,0.30000000000000004,0.4,4,2019
530330258042,"Block Group 2, Census Tract 258.04, King County, Washington",2,2,1,1,2,0.8,0.6,0.1,0.2,0.1,2,2019
530330258043,"Block Group 3, Census Tract 258.04, King County, Washington",4,3,3,2,1,1.2000000000000002,1.2,0.2,0.1,0.30000000000000004,3,2019
530330258051,"Block Group 1, Census Tract 258.05, King County, Washington",4,5,5,5,5,2,1.2,0.5,0.5,0.5,5,2019
530330258052,"Block Group 2, Census Tract 258.05, King County, Washington",4,4,4,4,1,1.6,1.2,0.4,0.1,0.4,4,2019
530330258053,"Block Group 3, Census Tract 258.05, King County, Washington",5,4,3,5,5,1.6,1.5,0.5,0.5,0.30000000000000004,4,2019
530330258061,"Block Group 1, Census Tract 258.06, King County, Washington",3,4,4,5,3,1.6,0.8999999999999999,0.5,0.30000000000000004,0.4,4,2019
530330258062,"Block Group 2, Census Tract 258.06, King County, Washington",5,5,5,3,2,2,1.5,0.30000000000000004,0.2,0.5,4,2019
530330258063,"Block Group 3, Census Tract 258.06, King County, Washington",5,5,4,5,3,2,1.5,0.5,0.30000000000000004,0.4,5,2019
530330260011,"Block Group 1, Census Tract 260.01, King County, Washington",3,4,3,1,1,1.6,0.8999999999999999,0.1,0.1,0.30000000000000004,3,2019
530330260012,"Block Group 2, Census Tract 260.01, King County, Washington",1,2,2,1,1,0.8,0.3,0.1,0.1,0.2,2,2019
530330260013,"Block Group 3, Census Tract 260.01, King County, Washington",1,3,1,1,4,1.2000000000000002,0.3,0.1,0.4,0.1,2,2019
530330260014,"Block Group 4, Census Tract 260.01, King County, Washington",2,4,4,4,3,1.6,0.6,0.4,0.30000000000000004,0.4,3,2019
530330260015,"Block Group 5, Census Tract 260.01, King County, Washington",4,5,5,5,2,2,1.2,0.5,0.2,0.5,4,2019
530330260021,"Block Group 1, Census Tract 260.02, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330260022,"Block Group 2, Census Tract 260.02, King County, Washington",5,4,4,3,4,1.6,1.5,0.30000000000000004,0.4,0.4,4,2019
530330260023,"Block Group 3, Census Tract 260.02, King County, Washington",4,5,5,3,4,2,1.2,0.30000000000000004,0.4,0.5,4,2019
530330260024,"Block Group 4, Census Tract 260.02, King County, Washington",4,5,5,5,3,2,1.2,0.5,0.30000000000000004,0.5,4,2019
530330261001,"Block Group 1, Census Tract 261, King County, Washington",5,5,5,5,3,2,1.5,0.5,0.30000000000000004,0.5,5,2019
530330261002,"Block Group 2, Census Tract 261, King County, Washington",5,5,5,3,4,2,1.5,0.30000000000000004,0.4,0.5,5,2019
530330261003,"Block Group 3, Census Tract 261, King County, Washington",5,4,3,3,5,1.6,1.5,0.30000000000000004,0.5,0.30000000000000004,4,2019
530330261004,"Block Group 4, Census Tract 261, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330261005,"Block Group 5, Census Tract 261, King County, Washington",5,5,4,5,5,2,1.5,0.5,0.5,0.4,5,2019
530330262001,"Block Group 1, Census Tract 262, King County, Washington",1,1,1,1,1,0.4,0.3,0.1,0.1,0.1,1,2019
530330262002,"Block Group 2, Census Tract 262, King County, Washington",4,5,4,1,4,2,1.2,0.1,0.4,0.4,4,2019
530330262003,"Block Group 3, Census Tract 262, King County, Washington",4,5,5,4,5,2,1.2,0.4,0.5,0.5,5,2019
530330262004,"Block Group 4, Census Tract 262, King County, Washington",5,4,3,4,3,1.6,1.5,0.4,0.30000000000000004,0.30000000000000004,4,2019
530330263001,"Block Group 1, Census Tract 263, King County, Washington",1,2,2,3,2,0.8,0.3,0.30000000000000004,0.2,0.2,2,2019
530330263002,"Block Group 2, Census Tract 263, King County, Washington",3,4,4,3,3,1.6,0.8999999999999999,0.30000000000000004,0.30000000000000004,0.4,3,2019
530330264001,"Block Group 1, Census Tract 264, King County, Washington",5,5,5,1,5,2,1.5,0.1,0.5,0.5,5,2019
530330264002,"Block Group 2, Census Tract 264, King County, Washington",4,5,5,3,2,2,1.2,0.30000000000000004,0.2,0.5,4,2019
530330264003,"Block Group 3, Census Tract 264, King County, Washington",4,4,4,5,4,1.6,1.2,0.5,0.4,0.4,4,2019
530330264004,"Block Group 4, Census Tract 264, King County, Washington",3,1,3,3,1,0.4,0.8999999999999999,0.30000000000000004,0.1,0.30000000000000004,2,2019
530330264005,"Block Group 5, Census Tract 264, King County, Washington",5,5,4,4,4,2,1.5,0.4,0.4,0.4,5,2019
530330265001,"Block Group 1, Census Tract 265, King County, Washington",5,4,4,4,4,1.6,1.5,0.4,0.4,0.4,4,2019
530330265002,"Block Group 2, Census Tract 265, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330265003,"Block Group 3, Census Tract 265, King County, Washington",5,5,4,5,5,2,1.5,0.5,0.5,0.4,5,2019
530330266001,"Block Group 1, Census Tract 266, King County, Washington",3,2,3,4,3,0.8,0.8999999999999999,0.4,0.30000000000000004,0.30000000000000004,3,2019
530330266002,"Block Group 2, Census Tract 266, King County, Washington",4,4,2,3,1,1.6,1.2,0.30000000000000004,0.1,0.2,3,2019
530330267001,"Block Group 1, Census Tract 267, King County, Washington",3,3,2,4,5,1.2000000000000002,0.8999999999999999,0.4,0.5,0.2,3,2019
530330267002,"Block Group 2, Census Tract 267, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330267003,"Block Group 3, Census Tract 267, King County, Washington",2,2,1,1,4,0.8,0.6,0.1,0.4,0.1,2,2019
530330267004,"Block Group 4, Census Tract 267, King County, Washington",2,1,1,3,1,0.4,0.6,0.30000000000000004,0.1,0.1,2,2019
530330268011,"Block Group 1, Census Tract 268.01, King County, Washington",4,5,4,4,5,2,1.2,0.4,0.5,0.4,4,2019
530330268012,"Block Group 2, Census Tract 268.01, King County, Washington",5,5,5,5,2,2,1.5,0.5,0.2,0.5,5,2019
530330268013,"Block Group 3, Census Tract 268.01, King County, Washington",5,5,4,5,5,2,1.5,0.5,0.5,0.4,5,2019
530330268014,"Block Group 4, Census Tract 268.01, King County, Washington",5,4,4,4,5,1.6,1.5,0.4,0.5,0.4,4,2019
530330268021,"Block Group 1, Census Tract 268.02, King County, Washington",5,5,5,5,4,2,1.5,0.5,0.4,0.5,5,2019
530330268022,"Block Group 2, Census Tract 268.02, King County, Washington",4,3,3,5,3,1.2000000000000002,1.2,0.5,0.30000000000000004,0.30000000000000004,4,2019
530330268023,"Block Group 3, Census Tract 268.02, King County, Washington",5,5,5,5,4,2,1.5,0.5,0.4,0.5,5,2019
530330268024,"Block Group 4, Census Tract 268.02, King County, Washington",4,4,4,2,3,1.6,1.2,0.2,0.30000000000000004,0.4,4,2019
530330270001,"Block Group 1, Census Tract 270, King County, Washington",4,3,3,4,5,1.2000000000000002,1.2,0.4,0.5,0.30000000000000004,4,2019
530330270002,"Block Group 2, Census Tract 270, King County, Washington",2,3,3,2,4,1.2000000000000002,0.6,0.2,0.4,0.30000000000000004,3,2019
530330270003,"Block Group 3, Census Tract 270, King County, Washington",5,3,2,3,5,1.2000000000000002,1.5,0.30000000000000004,0.5,0.2,4,2019
530330271001,"Block Group 1, Census Tract 271, King County, Washington",5,5,5,3,5,2,1.5,0.30000000000000004,0.5,0.5,5,2019
530330271002,"Block Group 2, Census Tract 271, King County, Washington",5,4,4,5,4,1.6,1.5,0.5,0.4,0.4,4,2019
530330272001,"Block Group 1, Census Tract 272, King County, Washington",2,3,3,4,2,1.2000000000000002,0.6,0.4,0.2,0.30000000000000004,3,2019
530330272002,"Block Group 2, Census Tract 272, King County, Washington",5,5,5,5,4,2,1.5,0.5,0.4,0.5,5,2019
530330273001,"Block Group 1, Census Tract 273, King County, Washington",4,4,4,5,5,1.6,1.2,0.5,0.5,0.4,4,2019
530330273002,"Block Group 2, Census Tract 273, King County, Washington",5,5,5,5,4,2,1.5,0.5,0.4,0.5,5,2019
530330273003,"Block Group 3, Census Tract 273, King County, Washington",3,5,5,4,3,2,0.8999999999999999,0.4,0.30000000000000004,0.5,4,2019
530330273004,"Block Group 4, Census Tract 273, King County, Washington",2,4,3,4,3,1.6,0.6,0.4,0.30000000000000004,0.30000000000000004,3,2019
530330274001,"Block Group 1, Census Tract 274, King County, Washington",5,5,4,4,4,2,1.5,0.4,0.4,0.4,5,2019
530330274002,"Block Group 2, Census Tract 274, King County, Washington",3,3,2,2,4,1.2000000000000002,0.8999999999999999,0.2,0.4,0.2,3,2019
530330274003,"Block Group 3, Census Tract 274, King County, Washington",5,4,5,4,2,1.6,1.5,0.4,0.2,0.5,4,2019
530330274004,"Block Group 4, Census Tract 274, King County, Washington",2,3,3,5,3,1.2000000000000002,0.6,0.5,0.30000000000000004,0.30000000000000004,3,2019
530330275001,"Block Group 1, Census Tract 275, King County, Washington",5,4,4,5,4,1.6,1.5,0.5,0.4,0.4,4,2019
530330275002,"Block Group 2, Census Tract 275, King County, Washington",3,4,3,4,4,1.6,0.8999999999999999,0.4,0.4,0.30000000000000004,4,2019
530330275003,"Block Group 3, Census Tract 275, King County, Washington",4,2,1,2,3,0.8,1.2,0.2,0.30000000000000004,0.1,3,2019
530330275004,"Block Group 4, Census Tract 275, King County, Washington",4,3,4,4,3,1.2000000000000002,1.2,0.4,0.30000000000000004,0.4,4,2019
530330276001,"Block Group 1, Census Tract 276, King County, Washington",4,4,3,4,5,1.6,1.2,0.4,0.5,0.30000000000000004,4,2019
530330276002,"Block Group 2, Census Tract 276, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330276003,"Block Group 3, Census Tract 276, King County, Washington",1,1,1,3,5,0.4,0.3,0.30000000000000004,0.5,0.1,2,2019
530330277011,"Block Group 1, Census Tract 277.01, King County, Washington",5,1,1,2,2,0.4,1.5,0.2,0.2,0.1,2,2019
530330277012,"Block Group 2, Census Tract 277.01, King County, Washington",1,1,1,2,1,0.4,0.3,0.2,0.1,0.1,1,2019
530330277013,"Block Group 3, Census Tract 277.01, King County, Washington",2,1,1,2,2,0.4,0.6,0.2,0.2,0.1,2,2019
530330277014,"Block Group 4, Census Tract 277.01, King County, Washington",3,1,2,2,3,0.4,0.8999999999999999,0.2,0.30000000000000004,0.2,2,2019
530330277015,"Block Group 5, Census Tract 277.01, King County, Washington",4,1,1,2,4,0.4,1.2,0.2,0.4,0.1,2,2019
530330277021,"Block Group 1, Census Tract 277.02, King County, Washington",1,1,1,2,2,0.4,0.3,0.2,0.2,0.1,1,2019
530330277022,"Block Group 2, Census Tract 277.02, King County, Washington",5,1,1,2,3,0.4,1.5,0.2,0.30000000000000004,0.1,3,2019
530330277023,"Block Group 3, Census Tract 277.02, King County, Washington",3,1,1,3,5,0.4,0.8999999999999999,0.30000000000000004,0.5,0.1,2,2019
530330277024,"Block Group 4, Census Tract 277.02, King County, Washington",2,1,1,3,1,0.4,0.6,0.30000000000000004,0.1,0.1,2,2019
530330278001,"Block Group 1, Census Tract 278, King County, Washington",2,1,1,2,1,0.4,0.6,0.2,0.1,0.1,1,2019
530330278002,"Block Group 2, Census Tract 278, King County, Washington",1,1,1,2,1,0.4,0.3,0.2,0.1,0.1,1,2019
530330278003,"Block Group 3, Census Tract 278, King County, Washington",1,1,1,2,3,0.4,0.3,0.2,0.30000000000000004,0.1,1,2019
530330279001,"Block Group 1, Census Tract 279, King County, Washington",3,3,2,5,4,1.2000000000000002,0.8999999999999999,0.5,0.4,0.2,3,2019
530330279002,"Block Group 2, Census Tract 279, King County, Washington",5,5,4,5,4,2,1.5,0.5,0.4,0.4,5,2019
530330279003,"Block Group 3, Census Tract 279, King County, Washington",4,2,1,3,5,0.8,1.2,0.30000000000000004,0.5,0.1,3,2019
530330279004,"Block Group 4, Census Tract 279, King County, Washington",3,3,1,2,1,1.2000000000000002,0.8999999999999999,0.2,0.1,0.1,3,2019
530330279005,"Block Group 5, Census Tract 279, King County, Washington",1,3,2,2,4,1.2000000000000002,0.3,0.2,0.4,0.2,2,2019
530330279006,"Block Group 6, Census Tract 279, King County, Washington",3,4,4,2,4,1.6,0.8999999999999999,0.2,0.4,0.4,4,2019
530330280001,"Block Group 1, Census Tract 280, King County, Washington",5,5,4,5,3,2,1.5,0.5,0.30000000000000004,0.4,5,2019
530330280002,"Block Group 2, Census Tract 280, King County, Washington",5,5,5,5,3,2,1.5,0.5,0.30000000000000004,0.5,5,2019
530330280003,"Block Group 3, Census Tract 280, King County, Washington",4,4,4,5,5,1.6,1.2,0.5,0.5,0.4,4,2019
530330281001,"Block Group 1, Census Tract 281, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330281002,"Block Group 2, Census Tract 281, King County, Washington",4,5,5,5,4,2,1.2,0.5,0.4,0.5,5,2019
530330282001,"Block Group 1, Census Tract 282, King County, Washington",5,5,5,5,4,2,1.5,0.5,0.4,0.5,5,2019
530330282002,"Block Group 2, Census Tract 282, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330282003,"Block Group 3, Census Tract 282, King County, Washington",5,5,5,5,3,2,1.5,0.5,0.30000000000000004,0.5,5,2019
530330283001,"Block Group 1, Census Tract 283, King County, Washington",5,5,5,4,1,2,1.5,0.4,0.1,0.5,4,2019
530330283002,"Block Group 2, Census Tract 283, King County, Washington",1,3,4,2,2,1.2000000000000002,0.3,0.2,0.2,0.4,2,2019
530330283003,"Block Group 3, Census Tract 283, King County, Washington",5,5,5,4,5,2,1.5,0.4,0.5,0.5,5,2019
530330284021,"Block Group 1, Census Tract 284.02, King County, Washington",4,3,3,4,2,1.2000000000000002,1.2,0.4,0.2,0.30000000000000004,3,2019
530330284022,"Block Group 2, Census Tract 284.02, King County, Washington",4,4,5,5,3,1.6,1.2,0.5,0.30000000000000004,0.5,4,2019
530330284023,"Block Group 3, Census Tract 284.02, King County, Washington",4,5,4,4,2,2,1.2,0.4,0.2,0.4,4,2019
530330284024,"Block Group 4, Census Tract 284.02, King County, Washington",5,5,5,5,2,2,1.5,0.5,0.2,0.5,5,2019
530330284031,"Block Group 1, Census Tract 284.03, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330284032,"Block Group 2, Census Tract 284.03, King County, Washington",4,4,4,3,4,1.6,1.2,0.30000000000000004,0.4,0.4,4,2019
530330284033,"Block Group 3, Census Tract 284.03, King County, Washington",2,3,1,4,1,1.2000000000000002,0.6,0.4,0.1,0.1,2,2019
530330285001,"Block Group 1, Census Tract 285, King County, Washington",2,3,3,4,1,1.2000000000000002,0.6,0.4,0.1,0.30000000000000004,3,2019
530330285002,"Block Group 2, Census Tract 285, King County, Washington",1,4,4,2,3,1.6,0.3,0.2,0.30000000000000004,0.4,3,2019
530330285003,"Block Group 3, Census Tract 285, King County, Washington",5,5,3,5,4,2,1.5,0.5,0.4,0.30000000000000004,5,2019
530330286001,"Block Group 1, Census Tract 286, King County, Washington",3,1,1,3,1,0.4,0.8999999999999999,0.30000000000000004,0.1,0.1,2,2019
530330286002,"Block Group 2, Census Tract 286, King County, Washington",1,1,2,2,3,0.4,0.3,0.2,0.30000000000000004,0.2,1,2019
530330286003,"Block Group 3, Census Tract 286, King County, Washington",2,1,2,2,1,0.4,0.6,0.2,0.1,0.2,2,2019
530330286004,"Block Group 4, Census Tract 286, King County, Washington",1,1,1,2,2,0.4,0.3,0.2,0.2,0.1,1,2019
530330286005,"Block Group 5, Census Tract 286, King County, Washington",2,1,1,2,3,0.4,0.6,0.2,0.30000000000000004,0.1,2,2019
530330286006,"Block Group 6, Census Tract 286, King County, Washington",4,4,4,4,3,1.6,1.2,0.4,0.30000000000000004,0.4,4,2019
530330287001,"Block Group 1, Census Tract 287, King County, Washington",4,3,1,2,4,1.2000000000000002,1.2,0.2,0.4,0.1,3,2019
530330287002,"Block Group 2, Census Tract 287, King County, Washington",2,3,1,2,3,1.2000000000000002,0.6,0.2,0.30000000000000004,0.1,2,2019
530330287003,"Block Group 3, Census Tract 287, King County, Washington",3,4,4,3,4,1.6,0.8999999999999999,0.30000000000000004,0.4,0.4,4,2019
530330287004,"Block Group 4, Census Tract 287, King County, Washington",4,2,2,2,2,0.8,1.2,0.2,0.2,0.2,3,2019
530330288011,"Block Group 1, Census Tract 288.01, King County, Washington",3,3,2,3,4,1.2000000000000002,0.8999999999999999,0.30000000000000004,0.4,0.2,3,2019
530330288012,"Block Group 2, Census Tract 288.01, King County, Washington",4,4,4,4,1,1.6,1.2,0.4,0.1,0.4,4,2019
530330288013,"Block Group 3, Census Tract 288.01, King County, Washington",1,3,3,2,1,1.2000000000000002,0.3,0.2,0.1,0.30000000000000004,2,2019
530330288021,"Block Group 1, Census Tract 288.02, King County, Washington",5,5,5,5,1,2,1.5,0.5,0.1,0.5,5,2019
530330288022,"Block Group 2, Census Tract 288.02, King County, Washington",4,4,4,4,4,1.6,1.2,0.4,0.4,0.4,4,2019
530330288023,"Block Group 3, Census Tract 288.02, King County, Washington",5,4,4,5,1,1.6,1.5,0.5,0.1,0.4,4,2019
530330288024,"Block Group 4, Census Tract 288.02, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330289011,"Block Group 1, Census Tract 289.01, King County, Washington",2,2,3,4,1,0.8,0.6,0.4,0.1,0.30000000000000004,2,2019
530330289012,"Block Group 2, Census Tract 289.01, King County, Washington",2,1,1,2,1,0.4,0.6,0.2,0.1,0.1,1,2019
530330289013,"Block Group 3, Census Tract 289.01, King County, Washington",2,1,2,2,3,0.4,0.6,0.2,0.30000000000000004,0.2,2,2019
530330289014,"Block Group 4, Census Tract 289.01, King County, Washington",2,1,1,3,3,0.4,0.6,0.30000000000000004,0.30000000000000004,0.1,2,2019
530330289021,"Block Group 1, Census Tract 289.02, King County, Washington",4,3,2,2,3,1.2000000000000002,1.2,0.2,0.30000000000000004,0.2,3,2019
530330289022,"Block Group 2, Census Tract 289.02, King County, Washington",4,3,3,4,4,1.2000000000000002,1.2,0.4,0.4,0.30000000000000004,4,2019
530330289023,"Block Group 3, Census Tract 289.02, King County, Washington",5,5,4,3,4,2,1.5,0.30000000000000004,0.4,0.4,5,2019
530330289024,"Block Group 4, Census Tract 289.02, King County, Washington",5,5,5,3,5,2,1.5,0.30000000000000004,0.5,0.5,5,2019
530330289025,"Block Group 5, Census Tract 289.02, King County, Washington",5,5,4,5,1,2,1.5,0.5,0.1,0.4,4,2019
530330290011,"Block Group 1, Census Tract 290.01, King County, Washington",1,1,1,3,1,0.4,0.3,0.30000000000000004,0.1,0.1,1,2019
530330290012,"Block Group 2, Census Tract 290.01, King County, Washington",4,3,2,2,4,1.2000000000000002,1.2,0.2,0.4,0.2,3,2019
530330290013,"Block Group 3, Census Tract 290.01, King County, Washington",2,1,1,2,2,0.4,0.6,0.2,0.2,0.1,2,2019
530330290014,"Block Group 4, Census Tract 290.01, King County, Washington",4,4,3,3,5,1.6,1.2,0.30000000000000004,0.5,0.30000000000000004,4,2019
530330290031,"Block Group 1, Census Tract 290.03, King County, Washington",4,3,4,5,5,1.2000000000000002,1.2,0.5,0.5,0.4,4,2019
530330290032,"Block Group 2, Census Tract 290.03, King County, Washington",5,5,3,4,4,2,1.5,0.4,0.4,0.30000000000000004,5,2019
530330290033,"Block Group 3, Census Tract 290.03, King County, Washington",5,5,5,3,3,2,1.5,0.30000000000000004,0.30000000000000004,0.5,5,2019
530330290034,"Block Group 4, Census Tract 290.03, King County, Washington",5,1,3,4,5,0.4,1.5,0.4,0.5,0.30000000000000004,3,2019
530330290035,"Block Group 5, Census Tract 290.03, King County, Washington",3,2,3,3,3,0.8,0.8999999999999999,0.30000000000000004,0.30000000000000004,0.30000000000000004,3,2019
530330290041,"Block Group 1, Census Tract 290.04, King County, Washington",5,5,5,5,3,2,1.5,0.5,0.30000000000000004,0.5,5,2019
530330290042,"Block Group 2, Census Tract 290.04, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330291011,"Block Group 1, Census Tract 291.01, King County, Washington",5,5,4,2,4,2,1.5,0.2,0.4,0.4,5,2019
530330291012,"Block Group 2, Census Tract 291.01, King County, Washington",4,5,4,5,4,2,1.2,0.5,0.4,0.4,5,2019
530330291021,"Block Group 1, Census Tract 291.02, King County, Washington",4,4,4,2,5,1.6,1.2,0.2,0.5,0.4,4,2019
530330291022,"Block Group 2, Census Tract 291.02, King County, Washington",2,5,3,2,3,2,0.6,0.2,0.30000000000000004,0.30000000000000004,3,2019
530330291023,"Block Group 3, Census Tract 291.02, King County, Washington",4,4,4,5,4,1.6,1.2,0.5,0.4,0.4,4,2019
530330292031,"Block Group 1, Census Tract 292.03, King County, Washington",5,5,5,4,4,2,1.5,0.4,0.4,0.5,5,2019
530330292032,"Block Group 2, Census Tract 292.03, King County, Washington",5,5,3,4,5,2,1.5,0.4,0.5,0.30000000000000004,5,2019
530330292041,"Block Group 1, Census Tract 292.04, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330292042,"Block Group 2, Census Tract 292.04, King County, Washington",3,5,5,3,3,2,0.8999999999999999,0.30000000000000004,0.30000000000000004,0.5,4,2019
530330292043,"Block Group 3, Census Tract 292.04, King County, Washington",3,1,1,3,2,0.4,0.8999999999999999,0.30000000000000004,0.2,0.1,2,2019
530330292044,"Block Group 4, Census Tract 292.04, King County, Washington",5,5,5,5,2,2,1.5,0.5,0.2,0.5,5,2019
530330292051,"Block Group 1, Census Tract 292.05, King County, Washington",4,5,5,3,4,2,1.2,0.30000000000000004,0.4,0.5,4,2019
530330292052,"Block Group 2, Census Tract 292.05, King County, Washington",5,5,5,5,4,2,1.5,0.5,0.4,0.5,5,2019
530330292053,"Block Group 3, Census Tract 292.05, King County, Washington",2,3,2,2,1,1.2000000000000002,0.6,0.2,0.1,0.2,2,2019
530330292061,"Block Group 1, Census Tract 292.06, King County, Washington",3,1,1,4,2,0.4,0.8999999999999999,0.4,0.2,0.1,2,2019
530330292062,"Block Group 2, Census Tract 292.06, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330292063,"Block Group 3, Census Tract 292.06, King County, Washington",5,5,4,5,5,2,1.5,0.5,0.5,0.4,5,2019
530330293031,"Block Group 1, Census Tract 293.03, King County, Washington",3,3,2,3,2,1.2000000000000002,0.8999999999999999,0.30000000000000004,0.2,0.2,3,2019
530330293032,"Block Group 2, Census Tract 293.03, King County, Washington",2,3,3,2,4,1.2000000000000002,0.6,0.2,0.4,0.30000000000000004,3,2019
530330293033,"Block Group 3, Census Tract 293.03, King County, Washington",5,5,4,5,4,2,1.5,0.5,0.4,0.4,5,2019
530330293034,"Block Group 4, Census Tract 293.03, King County, Washington",3,3,4,3,1,1.2000000000000002,0.8999999999999999,0.30000000000000004,0.1,0.4,3,2019
530330293035,"Block Group 5, Census Tract 293.03, King County, Washington",2,4,4,3,3,1.6,0.6,0.30000000000000004,0.30000000000000004,0.4,3,2019
530330293041,"Block Group 1, Census Tract 293.04, King County, Washington",3,3,2,2,4,1.2000000000000002,0.8999999999999999,0.2,0.4,0.2,3,2019
530330293042,"Block Group 2, Census Tract 293.04, King County, Washington",1,4,4,4,4,1.6,0.3,0.4,0.4,0.4,3,2019
530330293043,"Block Group 3, Census Tract 293.04, King County, Washington",4,5,4,2,3,2,1.2,0.2,0.30000000000000004,0.4,4,2019
530330293044,"Block Group 4, Census Tract 293.04, King County, Washington",3,3,4,3,1,1.2000000000000002,0.8999999999999999,0.30000000000000004,0.1,0.4,3,2019
530330293051,"Block Group 1, Census Tract 293.05, King County, Washington",3,4,5,3,2,1.6,0.8999999999999999,0.30000000000000004,0.2,0.5,4,2019
530330293052,"Block Group 2, Census Tract 293.05, King County, Washington",4,4,4,2,2,1.6,1.2,0.2,0.2,0.4,4,2019
530330293053,"Block Group 3, Census Tract 293.05, King County, Washington",2,2,3,5,1,0.8,0.6,0.5,0.1,0.30000000000000004,2,2019
530330293054,"Block Group 4, Census Tract 293.05, King County, Washington",1,2,3,2,2,0.8,0.3,0.2,0.2,0.30000000000000004,2,2019
530330293061,"Block Group 1, Census Tract 293.06, King County, Washington",4,5,5,5,3,2,1.2,0.5,0.30000000000000004,0.5,4,2019
530330293062,"Block Group 2, Census Tract 293.06, King County, Washington",1,4,5,2,3,1.6,0.3,0.2,0.30000000000000004,0.5,3,2019
530330293071,"Block Group 1, Census Tract 293.07, King County, Washington",3,4,3,2,4,1.6,0.8999999999999999,0.2,0.4,0.30000000000000004,3,2019
530330293072,"Block Group 2, Census Tract 293.07, King County, Washington",3,4,4,4,2,1.6,0.8999999999999999,0.4,0.2,0.4,4,2019
530330293073,"Block Group 3, Census Tract 293.07, King County, Washington",2,2,2,3,3,0.8,0.6,0.30000000000000004,0.30000000000000004,0.2,2,2019
530330294031,"Block Group 1, Census Tract 294.03, King County, Washington",5,5,5,4,4,2,1.5,0.4,0.4,0.5,5,2019
530330294032,"Block Group 2, Census Tract 294.03, King County, Washington",2,3,2,3,4,1.2000000000000002,0.6,0.30000000000000004,0.4,0.2,3,2019
530330294033,"Block Group 3, Census Tract 294.03, King County, Washington",5,5,5,5,4,2,1.5,0.5,0.4,0.5,5,2019
530330294051,"Block Group 1, Census Tract 294.05, King County, Washington",5,4,4,4,3,1.6,1.5,0.4,0.30000000000000004,0.4,4,2019
